Full Name,Weight,Matchup,Outcome,Method,Round,Time
Chan Sung Jung,WEIGHT: 145 lbs.,,,,,
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Alexander Volkanovski",LOSS,KO/TKO,4,0:45
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Dan Ige",WIN,U-DEC,5,5:00
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Brian Ortega",LOSS,U-DEC,5,5:00
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Frankie Edgar",WIN,KO/TKO ,1,3:18
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Renato Moicano",WIN,KO/TKO ,1,0:58
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Yair Rodriguez",LOSS,KO/TKO ,5,4:59
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Dennis Bermudez",WIN,KO/TKO ,1,2:29
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Jose Aldo",LOSS,KO/TKO,4,2:00
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Dustin Poirier",WIN,SUB ,4,1:07
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Mark Hominick",WIN,KO/TKO ,1,0:07
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Leonard Garcia",WIN,SUB ,2,4:59
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

George Roop",LOSS,KO/TKO,2,1:30
Chan Sung Jung,WEIGHT: 145 lbs.,"Chan Sung Jung

Leonard Garcia",LOSS,S-DEC ,3,5:00
Young Sam Jung,WEIGHT: 139 lbs.,,,,,
Young Sam Jung,WEIGHT: 139 lbs.,"Young Sam Jung

Michihiro Omigawa",LOSS,SUB,1,7:31
Da Woon Jung,WEIGHT: 205 lbs.,,,,,
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

Devin Clark",LOSS,U-DEC,3,5:00
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

Dustin Jacoby",LOSS,KO/TKO,1,3:13
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

Kennedy Nzechukwu",WIN,KO/TKO,1,3:04
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

William Knight",WIN,U-DEC,3,5:00
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

Sam Alvey",DRAW,S-DEC,3,5:00
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

Mike Rodriguez",WIN,KO/TKO,1,1:04
Da Woon Jung,WEIGHT: 205 lbs.,"Da Woon Jung

Khadis Ibragimov",WIN,SUB,3,1:59
Scott Junk,WEIGHT: 265 lbs.,,,,,
Scott Junk,WEIGHT: 265 lbs.,"Scott Junk

Christian Wellisch",LOSS,SUB,1,3:19
Myles Jury,WEIGHT: 145 lbs.,,,,,
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Andre Fili",LOSS,U-DEC,3,5:00
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Chad Mendes",LOSS,KO/TKO,1,2:52
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Ricky Glenn",WIN,U-DEC,3,5:00
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Mike de la Torre",WIN,KO/TKO,1,3:30
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Charles Oliveira",LOSS,SUB,1,3:05
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Donald Cerrone",LOSS,U-DEC,3,5:00
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Takanori Gomi",WIN,KO/TKO,1,1:32
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Diego Sanchez",WIN,U-DEC,3,5:00
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Mike Ricci",WIN,S-DEC,3,5:00
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Ramsey Nijem",WIN,KO/TKO,2,1:02
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Michael Johnson",WIN,U-DEC,3,5:00
Myles Jury,WEIGHT: 145 lbs.,"Myles Jury

Chris Saunders",WIN,SUB,1,4:03
Cristiane Justino,WEIGHT: 145 lbs.,,,,,
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Felicia Spencer",WIN,U-DEC,3,5:00
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Amanda Nunes",LOSS,KO/TKO,1,0:51
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Yana Santos",WIN,KO/TKO,1,3:25
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Holly Holm",WIN,U-DEC ,5,5:00
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Tonya Evinger",WIN,KO/TKO,3,1:56
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Lina Lansberg",WIN,KO/TKO,2,2:29
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Leslie Smith",WIN,KO/TKO,1,1:21
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Hiroko Yamanaka",NC,Overturned,1,0:16
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Jan Finney",WIN,KO/TKO,2,2:56
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Marloes Coenen",WIN,KO/TKO,3,3:40
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Gina Carano",WIN,KO/TKO,1,4:59
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Hitomi Akano",WIN,KO/TKO,3,0:35
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Yoko Takahashi",WIN,U-DEC,3,3:00
Cristiane Justino,WEIGHT: 145 lbs.,"Cristiane Justino

Shayna Baszler",WIN,KO/TKO,2,2:48
Patrick Kaase,WEIGHT: 185 lbs.,,,,,
Patrick Kaase,WEIGHT: 185 lbs.,"Patrick Kaase

Jarrod Kwitty",WIN,KO/TKO,2,2:30
Emily Kagan,WEIGHT: 115 lbs.,,,,,
Emily Kagan,WEIGHT: 115 lbs.,"Emily Kagan

Kailin Curran",LOSS,SUB,2,4:13
Emily Kagan,WEIGHT: 115 lbs.,"Emily Kagan

Angela Hill",LOSS,U-DEC,3,5:00
Oron Kahlon,WEIGHT: 135 lbs.,,,,,
Oron Kahlon,WEIGHT: 135 lbs.,"Oron Kahlon

Javid Basharat",LOSS,SUB,3,4:12
Sirwan Kakai,WEIGHT: 135 lbs.,,,,,
Sirwan Kakai,WEIGHT: 135 lbs.,"Sirwan Kakai

Frankie Saenz",LOSS,S-DEC,3,5:00
Sirwan Kakai,WEIGHT: 135 lbs.,"Sirwan Kakai

Danny Martinez",WIN,U-DEC,3,5:00
Saidyokub Kakhramonov,WEIGHT: 135 lbs.,,,,,
Saidyokub Kakhramonov,WEIGHT: 135 lbs.,"Saidyokub Kakhramonov

Said Nurmagomedov",LOSS,SUB,2,3:50
Saidyokub Kakhramonov,WEIGHT: 135 lbs.,"Saidyokub Kakhramonov

Ronnie Lawrence",WIN,U-DEC,3,5:00
Saidyokub Kakhramonov,WEIGHT: 135 lbs.,"Saidyokub Kakhramonov

Trevin Jones",WIN,SUB,3,4:39
Geza Kalman,WEIGHT: 200 lbs.,,,,,
Geza Kalman,WEIGHT: 200 lbs.,"Geza Kalman

Dieusel Berto",WIN,KO/TKO,1,5:57
Geza Kalman,WEIGHT: 200 lbs.,"Geza Kalman

Joel Sutton",LOSS,KO/TKO,1,0:48
Bryson Kamaka,WEIGHT: 170 lbs.,,,,,
Bryson Kamaka,WEIGHT: 170 lbs.,"Bryson Kamaka

Luke Stewart",LOSS,KO/TKO,1,0:19
Kai Kamaka,WEIGHT: 145 lbs.,,,,,
Kai Kamaka,WEIGHT: 145 lbs.,"Kai Kamaka

Danny Chavez",DRAW,M-DEC,3,5:00
Kai Kamaka,WEIGHT: 145 lbs.,"Kai Kamaka

TJ Brown",LOSS,S-DEC,3,5:00
Kai Kamaka,WEIGHT: 145 lbs.,"Kai Kamaka

Jonathan Pearce",LOSS,KO/TKO,2,4:28
Kai Kamaka,WEIGHT: 145 lbs.,"Kai Kamaka

Tony Kelley",WIN,U-DEC ,3,5:00
Shuya Kamikubo,WEIGHT: 145 lbs.,,,,,
Martin Kampmann,WEIGHT: 170 lbs.,,,,,
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Carlos Condit",LOSS,KO/TKO ,4,0:54
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Johny Hendricks",LOSS,KO/TKO,1,0:46
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Jake Ellenberger",WIN,KO/TKO ,2,1:40
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Thiago Alves",WIN,SUB ,3,4:12
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Rick Story",WIN,S-DEC,3,5:00
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Diego Sanchez",LOSS,U-DEC ,3,5:00
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Jake Shields",LOSS,S-DEC,3,5:00
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Paulo Thiago",WIN,U-DEC,3,5:00
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Jacob Volkmann",WIN,SUB,1,4:03
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Paul Daley",LOSS,KO/TKO,1,2:31
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Carlos Condit",WIN,S-DEC,3,5:00
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Alexandre Barros",WIN,KO/TKO,2,3:09
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Nate Marquardt",LOSS,KO/TKO,1,1:22
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Jorge Rivera",WIN,SUB,1,2:44
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Drew McFedries",WIN,SUB ,1,4:06
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Thales Leites",WIN,U-DEC,3,5:00
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Crafton Wallace",WIN,SUB,1,2:59
Martin Kampmann,WEIGHT: 170 lbs.,"Martin Kampmann

Edwin Aguilar",WIN,KO/TKO,1,2:43
Kouya Kanda,WEIGHT: --,,,,,
Bharat Kandare,WEIGHT: 135 lbs.,,,,,
Bharat Kandare,WEIGHT: 135 lbs.,"Bharat Kandare

Song Yadong",LOSS,SUB,1,4:16
Hiromitsu Kanehara,WEIGHT: 200 lbs.,,,,,
Hiromitsu Kanehara,WEIGHT: 200 lbs.,"Hiromitsu Kanehara

Mauricio Rua",LOSS,KO/TKO,1,1:40
Hiromitsu Kanehara,WEIGHT: 200 lbs.,"Hiromitsu Kanehara

Alistair Overeem",LOSS,KO/TKO,2,3:52
Hiromitsu Kanehara,WEIGHT: 200 lbs.,"Hiromitsu Kanehara

Mirko Filipovic",LOSS,U-DEC,2,5:00
Hiromitsu Kanehara,WEIGHT: 200 lbs.,"Hiromitsu Kanehara

Wanderlei Silva",LOSS,KO/TKO,1,3:40
Masanori Kanehara,WEIGHT: 135 lbs.,,,,,
Masanori Kanehara,WEIGHT: 135 lbs.,"Masanori Kanehara

Michael McDonald",LOSS,SUB,2,2:09
Masanori Kanehara,WEIGHT: 135 lbs.,"Masanori Kanehara

Rani Yahya",LOSS,S-DEC,3,5:00
Masanori Kanehara,WEIGHT: 135 lbs.,"Masanori Kanehara

Alex Caceres",WIN,U-DEC,3,5:00
Masanori Kanehara,WEIGHT: 135 lbs.,"Masanori Kanehara

Norifumi Yamamoto",WIN,U-DEC,3,5:00
Ken Kaneko,WEIGHT: 161 lbs.,,,,,
Ken Kaneko,WEIGHT: 161 lbs.,"Ken Kaneko

Charles Bennett",LOSS,SUB,1,4:14
Denis Kang,WEIGHT: 185 lbs.,,,,,
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Melvin Manhoef",LOSS,KO/TKO,1,0:50
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Michael Bisping",LOSS,KO/TKO ,2,4:24
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Xavier Foupa-Pokam",WIN,U-DEC,3,5:00
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Alan Belcher",LOSS,SUB,2,4:36
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Gegard Mousasi",LOSS,SUB,1,3:10
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Yoshihiro Akiyama",LOSS,KO/TKO,1,4:45
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Kazuo Misaki",LOSS,S-DEC,2,5:00
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Akihiro Gono",WIN,U-DEC,2,5:00
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Amar Suloev",WIN,SUB,1,4:10
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Murilo Rua",WIN,KO/TKO,1,0:15
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Mark Weir",WIN,KO/TKO,1,4:55
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Andrei Semenov",WIN,U-DEC,2,5:00
Denis Kang,WEIGHT: 185 lbs.,"Denis Kang

Takahiro Oba",WIN,SUB,1,4:24
Kyung Ho Kang,WEIGHT: 135 lbs.,,,,,
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Batgerel Danaa",WIN,U-DEC,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Rani Yahya",LOSS,U-DEC,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Pingyuan Liu",WIN,S-DEC,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Brandon Davis",WIN,S-DEC,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Teruto Ishihara",WIN,SUB,1,3:59
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Ricardo Ramos",LOSS,S-DEC,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Guido Cannetti",WIN,SUB,1,4:53
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Michinori Tanaka",WIN,S-DEC ,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Shunichi Shimizu",WIN,SUB,3,3:53
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Chico Camus",LOSS,U-DEC,3,5:00
Kyung Ho Kang,WEIGHT: 135 lbs.,"Kyung Ho Kang

Alex Caceres",NC,Overturned,3,5:00
Manel Kape,WEIGHT: 125 lbs.,,,,,
Manel Kape,WEIGHT: 125 lbs.,"Manel Kape

David Dvorak",WIN,U-DEC,3,5:00
Manel Kape,WEIGHT: 125 lbs.,"Manel Kape

Zhalgas Zhumagulov",WIN,KO/TKO,1,4:02
Manel Kape,WEIGHT: 125 lbs.,"Manel Kape

Ode Osbourne",WIN,KO/TKO,1,4:44
Manel Kape,WEIGHT: 125 lbs.,"Manel Kape

Matheus Nicolau",LOSS,S-DEC,3,5:00
Manel Kape,WEIGHT: 125 lbs.,"Manel Kape

Alexandre Pantoja",LOSS,U-DEC,3,5:00
David Kaplan,WEIGHT: 155 lbs.,,,,,
David Kaplan,WEIGHT: 155 lbs.,"David Kaplan

George Roop",LOSS,S-DEC,3,5:00
David Kaplan,WEIGHT: 155 lbs.,"David Kaplan

Junie Browning",LOSS,SUB ,2,1:32
Kai Kara-France,WEIGHT: 125 lbs.,,,,,
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Brandon Moreno",LOSS,KO/TKO ,3,4:34
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Askar Askarov",WIN,U-DEC,3,5:00
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Cody Garbrandt",WIN,KO/TKO ,1,3:21
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Rogerio Bontorin",WIN,KO/TKO ,1,4:55
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Brandon Royval",LOSS,SUB ,2,0:48
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Tyson Nam",WIN,U-DEC,3,5:00
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Brandon Moreno",LOSS,U-DEC,3,5:00
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Mark De La Rosa",WIN,U-DEC,3,5:00
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Raulian Paiva",WIN,S-DEC,3,5:00
Kai Kara-France,WEIGHT: 125 lbs.,"Kai Kara-France

Elias Garcia",WIN,U-DEC ,3,5:00
Georgi Karakhanyan,WEIGHT: 145 lbs.,,,,,
Georgi Karakhanyan,WEIGHT: 145 lbs.,"Georgi Karakhanyan

Hiroyuki Takaya",WIN,S-DEC,3,5:00
Alex Karalexis,WEIGHT: 155 lbs.,,,,,
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Anthony Pettis",LOSS,SUB,2,1:35
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Greg McIntyre",WIN,KO/TKO,1,4:19
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Bart Palaszewski",LOSS,KO/TKO,2,1:11
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Ed Ratcliff",LOSS,KO/TKO,2,1:26
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Josh Smith",WIN,M-DEC,3,5:00
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Olaf Alfonso",WIN,KO/TKO,2,3:53
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Thomas Denny",WIN,U-DEC,3,5:00
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Jason Von Flue",LOSS,SUB,3,1:17
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Kenny Florian",LOSS,KO/TKO,2,2:52
Alex Karalexis,WEIGHT: 155 lbs.,"Alex Karalexis

Josh Rafferty",WIN,KO/TKO,1,1:40
Impa Kasanganay,WEIGHT: 170 lbs.,,,,,
Impa Kasanganay,WEIGHT: 170 lbs.,"Impa Kasanganay

Carlston Harris",LOSS,KO/TKO,1,2:38
Impa Kasanganay,WEIGHT: 170 lbs.,"Impa Kasanganay

Sasha Palatnikov",WIN,SUB,2,0:26
Impa Kasanganay,WEIGHT: 170 lbs.,"Impa Kasanganay

Joaquin Buckley",LOSS,KO/TKO,2,2:03
Impa Kasanganay,WEIGHT: 170 lbs.,"Impa Kasanganay

Maki Pitolo",WIN,U-DEC,3,5:00
Impa Kasanganay,WEIGHT: 170 lbs.,"Impa Kasanganay

Anthony Adams",WIN,U-DEC,3,5:00
Impa Kasanganay,WEIGHT: 170 lbs.,"Impa Kasanganay

Kailan Hill",WIN,U-DEC,3,5:00
Jinnosuke Kashimura,WEIGHT: 155 lbs.,,,,,
Jinnosuke Kashimura,WEIGHT: 155 lbs.,"Jinnosuke Kashimura

WonBin Ki",LOSS,KO/TKO,1,4:45
Nadia Kassem,WEIGHT: 125 lbs.,,,,,
Nadia Kassem,WEIGHT: 125 lbs.,"Nadia Kassem

Ji Yeon Kim",LOSS,KO/TKO,2,4:59
Nadia Kassem,WEIGHT: 125 lbs.,"Nadia Kassem

Montana De La Rosa",LOSS,SUB,2,2:37
Nadia Kassem,WEIGHT: 125 lbs.,"Nadia Kassem

Alex Chambers",WIN,U-DEC,3,5:00
Yusuke Kasuya,WEIGHT: 155 lbs.,,,,,
Yusuke Kasuya,WEIGHT: 155 lbs.,"Yusuke Kasuya

Alexander Volkanovski",LOSS,KO/TKO,2,2:06
Yusuke Kasuya,WEIGHT: 155 lbs.,"Yusuke Kasuya

Nick Hein",LOSS,U-DEC,3,5:00
Tetsuji Kato,WEIGHT: 155 lbs.,,,,,
Tetsuji Kato,WEIGHT: 155 lbs.,"Tetsuji Kato

Gilbert Melendez",LOSS,U-DEC,3,5:00
Tetsuji Kato,WEIGHT: 155 lbs.,"Tetsuji Kato

Anderson Silva",LOSS,U-DEC,3,5:00
Hisaki Kato,WEIGHT: 185 lbs.,,,,,
Brad Katona,WEIGHT: 135 lbs.,,,,,
Brad Katona,WEIGHT: 135 lbs.,"Brad Katona

Hunter Azure",LOSS,U-DEC,3,5:00
Brad Katona,WEIGHT: 135 lbs.,"Brad Katona

Merab Dvalishvili",LOSS,U-DEC,3,5:00
Brad Katona,WEIGHT: 135 lbs.,"Brad Katona

Matthew Lopez",WIN,U-DEC,3,5:00
Brad Katona,WEIGHT: 135 lbs.,"Brad Katona

Jay Cucciniello",WIN,U-DEC,3,5:00
Calvin Kattar,WEIGHT: 145 lbs.,,,,,
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Arnold Allen",LOSS,KO/TKO,2,0:08
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Josh Emmett",LOSS,S-DEC ,5,5:00
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Giga Chikadze",WIN,U-DEC ,5,5:00
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Max Holloway",LOSS,U-DEC ,5,5:00
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Dan Ige",WIN,U-DEC,5,5:00
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Jeremy Stephens",WIN,KO/TKO,2,2:49
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Zabit Magomedsharipov",LOSS,U-DEC ,3,5:00
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Ricardo Lamas",WIN,KO/TKO,1,4:06
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Chris Fishgold",WIN,KO/TKO,1,4:11
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Renato Moicano",LOSS,U-DEC,3,5:00
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Shane Burgos",WIN,KO/TKO ,3,0:32
Calvin Kattar,WEIGHT: 145 lbs.,"Calvin Kattar

Andre Fili",WIN,U-DEC,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,,,,,
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Valentina Shevchenko",LOSS,S-DEC,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Alexis Davis",LOSS,SUB,2,3:07
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Leslie Smith",WIN,U-DEC,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Jessica Eye",NC,Overturned,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Ronda Rousey",LOSS,SUB,1,0:54
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Alexis Davis",WIN,M-DEC,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Liz Carmouche",WIN,U-DEC,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Marloes Coenen",LOSS,SUB,3,1:59
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Roxanne Modafferi",WIN,KO/TKO,3,4:45
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Takayo Hashi",WIN,U-DEC,5,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Shayna Baszler",WIN,U-DEC,3,5:00
Sarah Kaufman,WEIGHT: 135 lbs.,"Sarah Kaufman

Miesha Tate",WIN,U-DEC,3,3:00
Yusuke Kawaguchi,WEIGHT: 255 lbs.,,,,,
Yusuke Kawaguchi,WEIGHT: 255 lbs.,"Yusuke Kawaguchi

James Thompson",WIN,S-DEC,2,5:00
Canaan Kawaihae,WEIGHT: 145 lbs.,,,,,
Canaan Kawaihae,WEIGHT: 145 lbs.,"Canaan Kawaihae

Jonas Bilharinho",LOSS,KO/TKO,3,4:00
Canaan Kawaihae,WEIGHT: 145 lbs.,"Canaan Kawaihae

Chase Hooper",LOSS,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,,,,,
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Cub Swanson",LOSS,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Dennis Bermudez",LOSS,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Jason Knight",WIN,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Dennis Siver",WIN,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Clay Guida",LOSS,U-DEC ,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Sean Soriano",WIN,SUB,2,0:50
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Michihiro Omigawa",WIN,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Donald Sanchez",WIN,SUB,1,3:27
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Kazuyuki Miyata",WIN,SUB,2,4:54
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Joachim Hansen",WIN,SUB,3,2:30
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Drew Fickett",WIN,KO/TKO,1,4:41
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Gilbert Melendez",LOSS,KO/TKO,1,3:14
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Josh Thomson",WIN,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Shinya Aoki",LOSS,SUB,1,1:53
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Kazunori Yokota",WIN,U-DEC,3,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Melchor Manibusan",WIN,KO/TKO,1,3:48
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Gesias Cavalcante",WIN,U-DEC,2,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Ross Ebanez",WIN,SUB,1,4:03
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Eddie Alvarez",LOSS,KO/TKO,1,7:35
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Luiz Firmino",WIN,U-DEC,2,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Kultar Gill",WIN,U-DEC,2,5:00
Tatsuya Kawajiri,WEIGHT: 145 lbs.,"Tatsuya Kawajiri

Luiz Azeredo",WIN,U-DEC,2,5:00
